Old URL,Expected New URL,Actual Behavior,Status,Category
"/reference/core-api/nx/documents/run-many","/docs/reference/core-api/nx/documents/run-many","Stays at /reference/core-api/nx/documents/run-many","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/affected","/docs/reference/core-api/nx/documents/affected","Stays at /reference/core-api/nx/documents/affected","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/format-check","/docs/reference/core-api/nx/documents/format-check","Stays at /reference/core-api/nx/documents/format-check","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/format-write","/docs/reference/core-api/nx/documents/format-write","Stays at /reference/core-api/nx/documents/format-write","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/migrate","/docs/reference/core-api/nx/documents/migrate","Stays at /reference/core-api/nx/documents/migrate","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/report","/docs/reference/core-api/nx/documents/report","Stays at /reference/core-api/nx/documents/report","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/list","/docs/reference/core-api/nx/documents/list","Stays at /reference/core-api/nx/documents/list","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/connect-to-nx-cloud","/docs/reference/core-api/nx/documents/connect-to-nx-cloud","Stays at /reference/core-api/nx/documents/connect-to-nx-cloud","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/reset","/docs/reference/core-api/nx/documents/reset","Stays at /reference/core-api/nx/documents/reset","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/repair","/docs/reference/core-api/nx/documents/repair","Stays at /reference/core-api/nx/documents/repair","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/sync","/docs/reference/core-api/nx/documents/sync","Stays at /reference/core-api/nx/documents/sync","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/sync-check","/docs/reference/core-api/nx/documents/sync-check","Stays at /reference/core-api/nx/documents/sync-check","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/import","/docs/reference/core-api/nx/documents/import","Stays at /reference/core-api/nx/documents/import","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/exec","/docs/reference/core-api/nx/documents/exec","Stays at /reference/core-api/nx/documents/exec","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/watch","/docs/reference/core-api/nx/documents/watch","Stays at /reference/core-api/nx/documents/watch","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/show","/docs/reference/core-api/nx/documents/show","Stays at /reference/core-api/nx/documents/show","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/view-logs","/docs/reference/core-api/nx/documents/view-logs","Stays at /reference/core-api/nx/documents/view-logs","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/release","/docs/reference/core-api/nx/documents/release","Stays at /reference/core-api/nx/documents/release","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/add","/docs/reference/core-api/nx/documents/add","Stays at /reference/core-api/nx/documents/add","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/mcp","/docs/reference/core-api/nx/documents/mcp","Stays at /reference/core-api/nx/documents/mcp","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/login","/docs/reference/core-api/nx/documents/login","Stays at /reference/core-api/nx/documents/login","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/logout","/docs/reference/core-api/nx/documents/logout","Stays at /reference/core-api/nx/documents/logout","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/fix-ci","/docs/reference/core-api/nx/documents/fix-ci","Stays at /reference/core-api/nx/documents/fix-ci","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/record","/docs/reference/core-api/nx/documents/record","Stays at /reference/core-api/nx/documents/record","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/documents/start-ci-run","/docs/reference/core-api/nx/documents/start-ci-run","Stays at /reference/core-api/nx/documents/start-ci-run","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/executors","/docs/reference/core-api/nx/executors","Stays at /reference/core-api/nx/executors","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/executors/noop","/docs/reference/core-api/nx/executors/noop","Stays at /reference/core-api/nx/executors/noop","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/executors/run-commands","/docs/reference/core-api/nx/executors/run-commands","Stays at /reference/core-api/nx/executors/run-commands","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/executors/run-script","/docs/reference/core-api/nx/executors/run-script","Stays at /reference/core-api/nx/executors/run-script","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/generators","/docs/reference/core-api/nx/generators","Stays at /reference/core-api/nx/generators","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/generators/connect-to-nx-cloud","/docs/reference/core-api/nx/generators/connect-to-nx-cloud","Stays at /reference/core-api/nx/generators/connect-to-nx-cloud","No Redirect","🔴 No Redirect"
"/reference/core-api/nx/migrations","/docs/reference/core-api/nx/migrations","Stays at /reference/core-api/nx/migrations","No Redirect","🔴 No Redirect"
"/technologies/test-tools/playwright/api/executors","/docs/technologies/test-tools/playwright/api/executors","Stays at /technologies/test-tools/playwright/api/executors","No Redirect","🔴 No Redirect"
"/technologies/test-tools/playwright/api/executors/playwright","/docs/technologies/test-tools/playwright/api/executors/playwright","Stays at /technologies/test-tools/playwright/api/executors/playwright","No Redirect","🔴 No Redirect"
"/technologies/test-tools/playwright/api/generators","/docs/technologies/test-tools/playwright/api/generators","Stays at /technologies/test-tools/playwright/api/generators","No Redirect","🔴 No Redirect"
"/technologies/test-tools/playwright/api/generators/configuration","/docs/technologies/test-tools/playwright/api/generators/configuration","Stays at /technologies/test-tools/playwright/api/generators/configuration","No Redirect","🔴 No Redirect"
"/technologies/test-tools/playwright/api/generators/init","/docs/technologies/test-tools/playwright/api/generators/init","Stays at /technologies/test-tools/playwright/api/generators/init","No Redirect","🔴 No Redirect"
"/technologies/test-tools/playwright/api/generators/convert-to-inferred","/docs/technologies/test-tools/playwright/api/generators/convert-to-inferred","Stays at /technologies/test-tools/playwright/api/generators/convert-to-inferred","No Redirect","🔴 No Redirect"
"/technologies/test-tools/playwright/api/migrations","/docs/technologies/test-tools/playwright/api/migrations","Stays at /technologies/test-tools/playwright/api/migrations","No Redirect","🔴 No Redirect"
"/reference/core-api/plugin/executors","/docs/reference/core-api/plugin/executors","Stays at /reference/core-api/plugin/executors","No Redirect","🔴 No Redirect"
"/reference/core-api/plugin/generators","/docs/reference/core-api/plugin/generators","Stays at /reference/core-api/plugin/generators","No Redirect","🔴 No Redirect"
"/reference/core-api/plugin/generators/plugin","/docs/reference/core-api/plugin/generators/plugin","Stays at /reference/core-api/plugin/generators/plugin","No Redirect","🔴 No Redirect"
"/reference/core-api/plugin/generators/create-package","/docs/reference/core-api/plugin/generators/create-package","Stays at /reference/core-api/plugin/generators/create-package","No Redirect","🔴 No Redirect"
"/reference/core-api/plugin/generators/e2e-project","/docs/reference/core-api/plugin/generators/e2e-project","Stays at /reference/core-api/plugin/generators/e2e-project","No Redirect","🔴 No Redirect"
"/reference/core-api/plugin/generators/migration","/docs/reference/core-api/plugin/generators/migration","Stays at /reference/core-api/plugin/generators/migration","No Redirect","🔴 No Redirect"
"/reference/core-api/plugin/generators/generator","/docs/reference/core-api/plugin/generators/generator","Stays at /reference/core-api/plugin/generators/generator","No Redirect","🔴 No Redirect"
"/reference/core-api/plugin/generators/executor","/docs/reference/core-api/plugin/generators/executor","Stays at /reference/core-api/plugin/generators/executor","No Redirect","🔴 No Redirect"
"/reference/core-api/plugin/generators/plugin-lint-checks","/docs/reference/core-api/plugin/generators/plugin-lint-checks","Stays at /reference/core-api/plugin/generators/plugin-lint-checks","No Redirect","🔴 No Redirect"
"/reference/core-api/plugin/generators/preset","/docs/reference/core-api/plugin/generators/preset","Stays at /reference/core-api/plugin/generators/preset","No Redirect","🔴 No Redirect"
"/reference/core-api/plugin/migrations","/docs/reference/core-api/plugin/migrations","Stays at /reference/core-api/plugin/migrations","No Redirect","🔴 No Redirect"
"/technologies/react/api/executors","/docs/technologies/react/api/executors","Stays at /technologies/react/api/executors","No Redirect","🔴 No Redirect"
"/technologies/react/api/executors/module-federation-dev-server","/docs/technologies/react/api/executors/module-federation-dev-server","Stays at /technologies/react/api/executors/module-federation-dev-server","No Redirect","🔴 No Redirect"
"/technologies/react/api/executors/module-federation-ssr-dev-server","/docs/technologies/react/api/executors/module-federation-ssr-dev-server","Stays at /technologies/react/api/executors/module-federation-ssr-dev-server","No Redirect","🔴 No Redirect"
"/technologies/react/api/executors/module-federation-static-server","/docs/technologies/react/api/executors/module-federation-static-server","Stays at /technologies/react/api/executors/module-federation-static-server","No Redirect","🔴 No Redirect"
"/technologies/react/api/generators","/docs/technologies/react/api/generators","Stays at /technologies/react/api/generators","No Redirect","🔴 No Redirect"
"/technologies/react/api/generators/init","/docs/technologies/react/api/generators/init","Stays at /technologies/react/api/generators/init","No Redirect","🔴 No Redirect"
"/technologies/react/api/generators/application","/docs/technologies/react/api/generators/application","Stays at /technologies/react/api/generators/application","No Redirect","🔴 No Redirect"
"/technologies/react/api/generators/library","/docs/technologies/react/api/generators/library","Stays at /technologies/react/api/generators/library","No Redirect","🔴 No Redirect"
"/technologies/react/api/generators/component","/docs/technologies/react/api/generators/component","Stays at /technologies/react/api/generators/component","No Redirect","🔴 No Redirect"
"/technologies/react/api/generators/redux","/docs/technologies/react/api/generators/redux","Stays at /technologies/react/api/generators/redux","No Redirect","🔴 No Redirect"
"/technologies/react/api/generators/storybook-configuration","/docs/technologies/react/api/generators/storybook-configuration","Stays at /technologies/react/api/generators/storybook-configuration","No Redirect","🔴 No Redirect"
"/technologies/react/api/generators/component-story","/docs/technologies/react/api/generators/component-story","Stays at /technologies/react/api/generators/component-story","No Redirect","🔴 No Redirect"
